T0009,3.1
T0105,107.92
T0201,177.14
T0297,98.23
T0393,72.62
T0489,171.66
T0585,154.77
T0681,31.31
T0777,178.2
T0873,200.65
T0969,142.76
T1065,180.6
T1161,32.64
T1257,164.55
T1353,92.87
T1449,141.44
T1545,189.99
T1641,136.61
T1737,81.36
T1833,102.65
T1929,78.13
T2025,49.62
T2121,90.66
T2217,103.8
T2313,101.76
T2409,39.99
T2505,43.93
T2601,65.69
T2697,79.33
T2793,94.64
T2889,49.43
T2985,37.35
T3081,33.41
T3177,71.35
T3273,2.96
T3369,0.0
T3465,58.81
T3561,3.49
T3657,72.09
T3753,86.73
T3849,25.61
T3945,87.66
T4041,63.36
T4137,116.0
T4233,87.9
T4329,107.22
T4425,37.15
T4521,60.9
T4617,83.0
T4713,-6.76
T4809,28.59
T4905,63.04
T5001,99.54
T5097,86.03
T5193,80.1
T5289,1.39
T5385,28.21
T5481,103.07
T5577,104.04
T5673,116.67
T5769,131.77
T5865,89.77
T5961,88.65
T6057,56.08
T6153,96.82
T6249,10.88
T6345,99.64
T6441,100.41
T6537,1.5
T6633,2.76
T6729,86.94
T6825,25.79
T6921,59.12
T7017,13.88
T7113,70.33
T7209,87.01
T7305,69.23
T7401,24.02
T7497,38.24
T7593,129.86
T7689,134.75
T7785,137.19
T7881,91.74
T7977,146.06
T8073,100.15
T8169,137.7
T8265,98.33
T8361,117.44
T8457,31.57
T8553,42.08
T8649,80.56
T8745,44.61
