T0001,9552
T0002,9621
T0003,9614
T0004,9826
T0005,9795
T0006,9490
T0007,9534
T0008,9826
T0009,9907
T0010,9969
T0011,9851
T0012,9950
T0013,9988
T0014,10037
T0015,10168
T0016,10162
T0017,10261
T0018,10218
T0019,10236
T0020,10162
T0021,10124
T0022,10199
T0023,9975
T0024,9795
T0025,9820
T0026,9789
T0027,9826
T0028,10043
T0029,10572
T0030,11026
T0031,11188
T0032,11300
T0033,11256
T0034,11157
T0035,11281
T0036,11368
T0037,11318
T0038,11262
T0039,11399
T0040,11331
T0041,11213
T0042,10983
T0043,10802
T0044,10665
T0045,10752
T0046,10560
T0047,10099
T0048,9565
T0049,9403
T0050,9397
T0051,9241
T0052,9409
T0053,9701
T0054,10099
T0055,10473
T0056,10454
T0057,10404
T0058,10131
T0059,10124
T0060,9894
T0061,9838
T0062,10112
T0063,10006
T0064,10019
T0065,10211
T0066,10417
T0067,10386
T0068,9969
T0069,9882
T0070,9701
T0071,9515
T0072,9310
T0073,9191
T0074,9005
T0075,8899
T0076,9017
T0077,9633
T0078,9726
T0079,9739
T0080,10752
T0081,11443
T0082,11387
T0083,10647
T0084,10180
T0085,10099
T0086,9969
T0087,10068
T0088,10460
T0089,10553
T0090,10603
T0091,10616
T0092,10466
T0093,10361
T0094,10218
T0095,10249
T0096,10342
T0097,10560
T0098,10659
T0099,10585
T0100,10653
T0101,10945
T0102,11157
T0103,11293
T0104,11437
T0105,11281
T0106,11244
T0107,10759
T0108,10547
T0109,10429
T0110,10547
T0111,10522
T0112,10715
T0113,10709
T0114,10603
T0115,10386
T0116,10043
T0117,9813
T0118,9565
T0119,9310
T0120,9117
T0121,9061
T0122,8949
T0123,8943
T0124,9129
T0125,9440
T0126,10000
T0127,10354
T0128,10298
T0129,10050
T0130,10025
T0131,9876
T0132,9652
T0133,9496
T0134,9577
T0135,9571
T0136,9627
T0137,9633
T0138,9614
T0139,9639
T0140,9534
T0141,9390
T0142,9154
T0143,8949
T0144,8843
T0145,8700
T0146,8632
T0147,8688
T0148,9017
T0149,9577
T0150,10292
T0151,10572
T0152,10572
T0153,10448
T0154,10267
T0155,10050
T0156,9577
T0157,9303
T0158,9117
T0159,9111
T0160,9241
T0161,9378
T0162,9670
T0163,9963
T0164,9795
T0165,9521
T0166,9017
T0167,8601
T0168,8358
T0169,8333
T0170,8346
T0171,8352
T0172,8563
T0173,9086
T0174,9446
T0175,9627
T0176,9621
T0177,9303
T0178,8905
T0179,8725
T0180,8557
T0181,8371
T0182,8346
T0183,8570
T0184,9005
T0185,9042
T0186,9191
T0187,9335
T0188,9478
T0189,9540
T0190,9235
T0191,8825
T0192,8781
T0193,8899
T0194,8887
T0195,9073
T0196,9422
T0197,9708
T0198,10155
T0199,10361
T0200,10323
T0201,10149
T0202,9739
T0203,9645
T0204,9801
T0205,9938
T0206,9869
T0207,9639
T0208,9272
T0209,8893
T0210,8719
T0211,8414
T0212,8259
T0213,8128
T0214,7842
T0215,7606
T0216,7469
T0217,7612
T0218,7848
T0219,7960
T0220,8178
T0221,8563
T0222,9154
T0223,9384
T0224,9297
T0225,9154
T0226,8980
T0227,8918
T0228,8912
T0229,8912
T0230,9067
T0231,9160
T0232,9645
T0233,9838
T0234,9558
T0235,9260
T0236,8955
T0237,8762
T0238,8719
T0239,8576
T0240,8383
T0241,8371
T0242,8296
T0243,8284
T0244,8371
T0245,8601
T0246,8837
T0247,9142
T0248,9390
T0249,9994
T0250,10025
T0251,9994
T0252,9857
T0253,9459
T0254,9608
T0255,9764
T0256,9789
T0257,9739
T0258,9546
T0259,9446
T0260,9260
T0261,9042
T0262,8756
T0263,8582
T0264,8420
T0265,8402
T0266,8203
T0267,8240
T0268,8377
T0269,8563
T0270,8694
T0271,8781
T0272,8980
T0273,9216
T0274,9322
T0275,9478
T0276,9459
T0277,9440
T0278,9484
T0279,9490
T0280,9521
T0281,9633
T0282,9863
T0283,9832
T0284,9471
T0285,9148
T0286,8781
T0287,8445
T0288,8277
T0289,8215
T0290,8203
T0291,8545
T0292,8893
T0293,8992
T0294,9720
T0295,10249
T0296,10572
T0297,10466
T0298,10143
T0299,9614
T0300,9453
T0301,9521
T0302,9552
T0303,9428
T0304,9596
T0305,9726
T0306,9994
T0307,9782
T0308,9471
T0309,9341
T0310,9098
T0311,8868
T0312,8638
T0313,8663
T0314,8619
T0315,8638
T0316,8918
T0317,9390
T0318,9876
T0319,10118
T0320,10124
T0321,9944
T0322,9838
T0323,9465
T0324,9154
T0325,8868
T0326,8626
T0327,8532
T0328,9670
T0329,8588
T0330,8968
T0331,9726
T0332,9272
T0333,8613
T0334,8234
T0335,7941
T0336,7270
T0337,7177
T0338,7145
T0339,6953
T0340,7077
T0341,7581
T0342,8377
T0343,8520
T0344,8433
T0345,8103
T0346,7954
T0347,7830
T0348,7680
T0349,7680
T0350,7687
T0351,7954
T0352,7879
T0353,7830
T0354,8097
T0355,8451
T0356,8252
T0357,9117
T0358,8887
T0359,8650
T0360,8296
T0361,8284
T0362,8153
T0363,8128
T0364,8514
T0365,8992
T0366,9558
T0367,9894
T0368,9764
T0369,9260
T0370,9005
T0371,8669
T0372,8414
T0373,8371
T0374,8669
T0375,9005
T0376,9266
T0377,9583
T0378,9714
T0379,9397
T0380,9409
T0381,9403
T0382,9173
T0383,8831
T0384,8470
T0385,8402
T0386,8470
T0387,8427
T0388,8682
T0389,9241
T0390,9838
T0391,10193
T0392,10174
T0393,9913
T0394,9185
T0395,8669
T0396,9067
T0397,8619
T0398,8526
T0399,8937
T0400,9247
T0401,9403
T0402,9353
T0403,9223
T0404,9055
T0405,8700
T0406,8277
T0407,8010
T0408,7836
T0409,7798
T0410,7556
T0411,7512
T0412,7718
T0413,8184
T0414,8706
T0415,8694
T0416,8905
T0417,9328
T0418,9558
T0419,9484
T0420,9465
T0421,9297
T0422,9241
T0423,9285
T0424,9303
T0425,9515
T0426,9496
T0427,9353
T0428,9272
T0429,9347
T0430,9185
T0431,9024
T0432,8905
T0433,9086
T0434,9042
T0435,8992
T0436,9185
T0437,9397
T0438,9266
T0439,9353
T0440,9652
T0441,10193
T0442,9826
T0443,9272
T0444,9055
T0445,8682
T0446,8713
T0447,9086
T0448,9757
T0449,10218
T0450,10348
T0451,10497
T0452,10504
T0453,10205
T0454,10124
T0455,9932
T0456,9795
T0457,9776
T0458,9652
T0459,9397
T0460,9254
T0461,9583
T0462,10267
T0463,10659
T0464,10759
T0465,10441
T0466,10205
T0467,9813
T0468,9565
T0469,9409
T0470,9434
T0471,9546
T0472,9552
T0473,9490
T0474,9390
T0475,9403
T0476,9254
T0477,9111
T0478,8881
T0479,8588
T0480,8420
T0481,8408
T0482,8408
T0483,8563
T0484,8750
T0485,9154
T0486,9813
T0487,10249
T0488,9969
T0489,9714
T0490,9347
T0491,9129
T0492,9291
T0493,9372
T0494,9372
T0495,9285
T0496,9198
T0497,9465
T0498,9316
T0499,9297
T0500,9279
T0501,9229
T0502,8924
T0503,8601
T0504,8327
T0505,8408
T0506,8576
T0507,8619
T0508,8775
T0509,9223
T0510,9789
T0511,10168
T0512,10180
T0513,9994
T0514,9583
T0515,9055
T0516,8638
T0517,8420
T0518,8563
T0519,8912
T0520,9540
T0521,9944
T0522,10155
T0523,10367
T0524,10342
T0525,10193
T0526,9932
T0527,9776
T0528,9708
T0529,9683
T0530,9701
T0531,9683
T0532,9913
T0533,9975
T0534,10056
T0535,10466
T0536,10448
T0537,10155
T0538,9894
T0539,9751
T0540,9907
T0541,9751
T0542,9720
T0543,9894
T0544,9869
T0545,9633
T0546,9583
T0547,9645
T0548,9471
T0549,9235
T0550,8868
T0551,8514
T0552,8290
T0553,8209
T0554,8252
T0555,8234
T0556,8476
T0557,8881
T0558,9453
T0559,9782
T0560,9876
T0561,9683
T0562,9608
T0563,9266
T0564,8999
T0565,8943
T0566,9005
T0567,9210
T0568,9372
T0569,9198
T0570,9061
T0571,8949
T0572,8725
T0573,8626
T0574,8439
T0575,8221
T0576,7973
T0577,8053
T0578,8333
T0579,8414
T0580,8632
T0581,8887
T0582,9179
T0583,9322
T0584,9341
T0585,9415
T0586,9136
T0587,8943
T0588,8812
T0589,8669
T0590,8619
T0591,8738
T0592,8893
T0593,8924
T0594,8831
T0595,8843
T0596,8849
T0597,8694
T0598,8563
T0599,8383
T0600,8308
T0601,8451
T0602,8408
T0603,8184
T0604,8433
T0605,8738
T0606,8949
T0607,9235
T0608,9266
T0609,9521
T0610,9639
T0611,9789
T0612,9658
T0613,9589
T0614,9471
T0615,9571
T0616,9900
T0617,10230
T0618,10230
T0619,10093
T0620,9820
T0621,9527
T0622,9335
T0623,9148
T0624,8943
T0625,9042
T0626,8943
T0627,8868
T0628,8999
T0629,9390
