T0001,0.025389
T0002,0.027291
T0003,0.043416
T0004,0.036076
T0005,0.039638
T0006,0.036995
T0007,0.045509
T0008,0.042140
T0009,0.043970
T0010,0.047258
T0011,0.043261
T0012,0.044475
T0013,0.050318
T0014,0.048645
T0015,0.030298
T0016,0.018710
T0017,0.019273
T0018,0.019175
T0019,0.019196
T0020,0.018962
T0021,0.019116
T0022,0.019891
T0023,0.021472
T0024,0.023415
T0025,0.026255
T0026,0.027420
T0027,0.043788
T0028,0.042568
T0029,0.066290
T0030,0.054412
T0031,0.026735
T0032,0.021088
T0033,0.027454
T0034,0.047143
T0035,0.023610
T0036,0.040621
T0037,0.052454
T0038,0.047416
T0039,0.060300
T0040,0.078931
T0041,0.074541
T0042,0.031374
T0043,0.028534
T0044,0.026770
T0045,0.023933
T0046,0.017653
T0047,0.017736
T0048,0.018077
T0049,0.017908
T0050,0.018078
T0051,0.017812
T0052,0.017973
T0053,0.018467
T0054,0.019968
T0055,0.022797
T0056,0.022545
T0057,0.021450
T0058,0.021308
T0059,0.021207
T0060,0.021837
T0061,0.044871
T0062,0.037111
T0063,0.045617
T0064,0.059960
T0065,0.042763
T0066,0.059857
T0067,0.054109
T0068,0.079955
T0069,0.116910
T0070,0.098769
T0071,0.088443
T0072,0.072061
T0073,0.060051
T0074,0.050768
T0075,0.046138
T0076,0.041956
T0077,0.037377
T0078,0.032529
T0079,0.032105
T0080,0.025099
T0081,0.024477
T0082,0.026502
T0083,0.028090
T0084,0.026122
T0085,0.025166
T0086,0.026189
T0087,0.036862
T0088,0.037406
T0089,0.037376
T0090,0.038719
T0091,0.042346
T0092,0.043638
T0093,0.045602
T0094,0.043870
T0095,0.043463
T0096,0.047014
T0097,0.047880
T0098,0.044989
T0099,0.043340
T0100,0.048189
T0101,0.047962
T0102,0.044346
T0103,0.030944
T0104,0.020178
T0105,0.024613
T0106,0.023571
T0107,0.022890
T0108,0.023137
T0109,0.026628
T0110,0.030469
T0111,0.036226
T0112,0.043184
T0113,0.105518
T0114,0.115221
T0115,0.055569
T0116,0.044660
T0117,0.042963
T0118,0.033914
T0119,0.033126
T0120,0.028974
T0121,0.026380
T0122,0.026556
T0123,0.025008
T0124,0.026606
T0125,0.017434
T0126,0.014473
T0127,0.016896
T0128,0.017668
T0129,0.018397
T0130,0.019289
T0131,0.015843
T0132,0.017097
T0133,0.017034
T0134,0.016875
T0135,0.017265
T0136,0.018314
T0137,0.023112
T0138,0.024504
T0139,0.024667
T0140,0.021509
T0141,0.021375
T0142,0.022497
T0143,0.023268
T0144,0.024244
T0145,0.026949
T0146,0.028760
T0147,0.029162
T0148,0.029804
T0149,0.028866
T0150,0.028219
T0151,0.027978
T0152,0.027159
T0153,0.024668
T0154,0.023334
T0155,0.022561
T0156,0.021073
T0157,0.020482
T0158,0.020656
T0159,0.021803
T0160,0.022066
T0161,0.022339
T0162,0.020967
T0163,0.018760
T0164,0.016880
T0165,0.038412
T0166,0.046324
T0167,0.044329
T0168,0.044324
T0169,0.045677
T0170,0.048988
T0171,0.054201
T0172,0.049401
T0173,0.022761
T0174,0.017538
T0175,0.020588
T0176,0.021549
T0177,0.021980
T0178,0.021876
T0179,0.022465
T0180,0.022441
T0181,0.023382
T0182,0.023724
T0183,0.023292
T0184,0.022436
T0185,0.021342
T0186,0.020357
T0187,0.021343
T0188,0.022461
T0189,0.022932
T0190,0.025107
T0191,0.026056
T0192,0.024474
T0193,0.025279
T0194,0.049142
T0195,0.076202
T0196,0.092018
T0197,0.028255
T0198,0.026673
T0199,0.027472
T0200,0.031393
T0201,0.034029
T0202,0.034414
T0203,0.037232
T0204,0.037958
