T0001,1536
T0002,1547
T0003,1546
T0004,1580
T0005,1575
T0006,1526
T0007,1533
T0008,1580
T0009,1593
T0010,1603
T0011,1584
T0012,1600
T0013,1606
T0014,1614
T0015,1635
T0016,1634
T0017,1650
T0018,1643
T0019,1646
T0020,1634
T0021,1628
T0022,1640
T0023,1604
T0024,1575
T0025,1579
T0026,1574
T0027,1580
T0028,1615
T0029,1700
T0030,1773
T0031,1799
T0032,1817
T0033,1810
T0034,1794
T0035,1814
T0036,1828
T0037,1820
T0038,1811
T0039,1833
T0040,1822
T0041,1803
T0042,1766
T0043,1737
T0044,1715
T0045,1729
T0046,1698
T0047,1624
T0048,1538
T0049,1512
T0050,1511
T0051,1486
T0052,1513
T0053,1560
T0054,1624
T0055,1684
T0056,1681
T0057,1673
T0058,1629
T0059,1628
T0060,1591
T0061,1582
T0062,1626
T0063,1609
T0064,1611
T0065,1642
T0066,1675
T0067,1670
T0068,1603
T0069,1589
T0070,1560
T0071,1530
T0072,1497
T0073,1478
T0074,1448
T0075,1431
T0076,1450
T0077,1549
T0078,1564
T0079,1566
T0080,1729
T0081,1840
T0082,1831
T0083,1712
T0084,1637
T0085,1624
T0086,1603
T0087,1619
T0088,1682
T0089,1697
T0090,1705
T0091,1707
T0092,1683
T0093,1666
T0094,1643
T0095,1648
T0096,1663
T0097,1698
T0098,1714
T0099,1702
T0100,1713
T0101,1760
T0102,1794
T0103,1816
T0104,1839
T0105,1814
T0106,1808
T0107,1730
T0108,1696
T0109,1677
T0110,1696
T0111,1692
T0112,1723
T0113,1722
T0114,1705
T0115,1670
T0116,1615
T0117,1578
T0118,1538
T0119,1497
T0120,1466
T0121,1457
T0122,1439
T0123,1438
T0124,1468
T0125,1518
T0126,1608
T0127,1665
T0128,1656
T0129,1616
T0130,1612
T0131,1588
T0132,1552
T0133,1527
T0134,1540
T0135,1539
T0136,1548
T0137,1549
T0138,1546
T0139,1550
T0140,1533
T0141,1510
T0142,1472
T0143,1439
T0144,1422
T0145,1399
T0146,1388
T0147,1397
T0148,1450
T0149,1540
T0150,1655
T0151,1700
T0152,1700
T0153,1680
T0154,1651
T0155,1616
T0156,1540
T0157,1496
T0158,1466
T0159,1465
T0160,1486
T0161,1508
T0162,1555
T0163,1602
T0164,1575
T0165,1531
T0166,1450
T0167,1383
T0168,1344
T0169,1340
T0170,1342
T0171,1343
T0172,1377
T0173,1461
T0174,1519
T0175,1548
T0176,1547
T0177,1496
T0178,1432
T0179,1403
T0180,1376
T0181,1346
T0182,1342
T0183,1378
T0184,1448
T0185,1454
T0186,1478
T0187,1501
T0188,1524
T0189,1534
T0190,1485
T0191,1419
T0192,1412
T0193,1431
T0194,1429
T0195,1459
T0196,1515
T0197,1561
T0198,1633
T0199,1666
T0200,1660
T0201,1632
T0202,1566
T0203,1551
T0204,1576
T0205,1598
T0206,1587
T0207,1550
T0208,1491
T0209,1430
T0210,1402
T0211,1353
T0212,1328
T0213,1307
T0214,1261
T0215,1223
T0216,1201
T0217,1224
T0218,1262
T0219,1280
T0220,1315
T0221,1377
T0222,1472
T0223,1509
T0224,1495
T0225,1472
T0226,1444
T0227,1434
T0228,1433
T0229,1433
T0230,1458
T0231,1473
T0232,1551
T0233,1582
T0234,1537
T0235,1489
T0236,1440
T0237,1409
T0238,1402
T0239,1379
T0240,1348
T0241,1346
T0242,1334
T0243,1332
T0244,1346
T0245,1383
T0246,1421
T0247,1470
T0248,1510
T0249,1607
T0250,1612
T0251,1607
T0252,1585
T0253,1521
T0254,1545
T0255,1570
T0256,1574
T0257,1566
T0258,1535
T0259,1519
T0260,1489
T0261,1454
T0262,1408
T0263,1380
T0264,1354
T0265,1351
T0266,1319
T0267,1325
T0268,1347
T0269,1377
T0270,1398
T0271,1412
T0272,1444
T0273,1482
T0274,1499
T0275,1524
T0276,1521
T0277,1518
T0278,1525
T0279,1526
T0280,1531
T0281,1549
T0282,1586
T0283,1581
T0284,1523
T0285,1471
T0286,1412
T0287,1358
T0288,1331
T0289,1321
T0290,1319
T0291,1374
T0292,1430
T0293,1446
T0294,1563
T0295,1648
T0296,1700
T0297,1683
T0298,1631
T0299,1546
T0300,1520
T0301,1531
T0302,1536
T0303,1516
T0304,1543
T0305,1564
T0306,1607
T0307,1573
T0308,1523
T0309,1502
T0310,1463
T0311,1426
T0312,1389
T0313,1393
T0314,1386
T0315,1389
T0316,1434
T0317,1510
T0318,1588
T0319,1627
T0320,1628
T0321,1599
T0322,1582
T0323,1522
T0324,1472
T0325,1426
T0326,1387
T0327,1372
T0328,1555
T0329,1381
T0330,1442
T0331,1564
T0332,1491
T0333,1385
T0334,1324
T0335,1277
T0336,1169
T0337,1154
T0338,1149
T0339,1118
T0340,1138
T0341,1219
T0342,1347
T0343,1370
T0344,1356
T0345,1303
T0346,1279
T0347,1259
T0348,1235
T0349,1235
T0350,1236
T0351,1279
T0352,1267
T0353,1259
T0354,1302
T0355,1359
T0356,1327
T0357,1466
T0358,1429
T0359,1391
T0360,1334
T0361,1332
T0362,1311
T0363,1307
T0364,1369
T0365,1446
T0366,1537
T0367,1591
T0368,1570
T0369,1489
T0370,1448
T0371,1394
T0372,1353
T0373,1346
T0374,1394
T0375,1448
T0376,1490
T0377,1541
T0378,1562
T0379,1511
T0380,1513
T0381,1512
T0382,1475
T0383,1420
T0384,1362
T0385,1351
T0386,1362
T0387,1355
T0388,1396
T0389,1486
T0390,1582
T0391,1639
T0392,1636
T0393,1594
T0394,1477
T0395,1394
T0396,1458
T0397,1386
T0398,1371
T0399,1437
T0400,1487
T0401,1512
T0402,1504
T0403,1483
T0404,1456
T0405,1399
T0406,1331
T0407,1288
T0408,1260
T0409,1254
T0410,1215
T0411,1208
T0412,1241
T0413,1316
T0414,1400
T0415,1398
T0416,1432
T0417,1500
T0418,1537
T0419,1525
T0420,1522
T0421,1495
T0422,1486
T0423,1493
T0424,1496
T0425,1530
T0426,1527
T0427,1504
T0428,1491
T0429,1503
T0430,1477
T0431,1451
T0432,1432
T0433,1461
T0434,1454
T0435,1446
T0436,1477
T0437,1511
T0438,1490
T0439,1504
T0440,1552
T0441,1639
T0442,1580
T0443,1491
T0444,1456
T0445,1396
T0446,1401
T0447,1461
T0448,1569
T0449,1643
T0450,1664
T0451,1688
T0452,1689
T0453,1641
T0454,1628
T0455,1597
T0456,1575
T0457,1572
T0458,1552
T0459,1511
T0460,1488
T0461,1541
T0462,1651
T0463,1714
T0464,1730
T0465,1679
T0466,1641
T0467,1578
T0468,1538
T0469,1513
T0470,1517
T0471,1535
T0472,1536
T0473,1526
T0474,1510
T0475,1512
T0476,1488
T0477,1465
T0478,1428
T0479,1381
T0480,1354
T0481,1352
T0482,1352
T0483,1377
T0484,1407
T0485,1472
T0486,1578
T0487,1648
T0488,1603
T0489,1562
T0490,1503
T0491,1468
T0492,1494
T0493,1507
T0494,1507
T0495,1493
T0496,1479
T0497,1522
T0498,1498
T0499,1495
T0500,1492
T0501,1484
T0502,1435
T0503,1383
T0504,1339
T0505,1352
T0506,1379
T0507,1386
T0508,1411
T0509,1483
T0510,1574
T0511,1635
T0512,1637
T0513,1607
T0514,1541
T0515,1456
T0516,1389
T0517,1354
T0518,1377
T0519,1433
T0520,1534
T0521,1599
T0522,1633
T0523,1667
T0524,1663
T0525,1639
T0526,1597
T0527,1572
T0528,1561
T0529,1557
T0530,1560
T0531,1557
T0532,1594
T0533,1604
T0534,1617
T0535,1683
T0536,1680
T0537,1633
T0538,1591
T0539,1568
T0540,1593
T0541,1568
T0542,1563
T0543,1591
T0544,1587
T0545,1549
T0546,1541
T0547,1551
T0548,1523
T0549,1485
T0550,1426
T0551,1369
T0552,1333
T0553,1320
T0554,1327
T0555,1324
T0556,1363
T0557,1428
T0558,1520
T0559,1573
T0560,1588
T0561,1557
T0562,1545
T0563,1490
T0564,1447
T0565,1438
T0566,1448
T0567,1481
T0568,1507
T0569,1479
T0570,1457
T0571,1439
T0572,1403
T0573,1387
T0574,1357
T0575,1322
T0576,1282
T0577,1295
T0578,1340
T0579,1353
T0580,1388
T0581,1429
T0582,1476
T0583,1499
T0584,1502
T0585,1514
T0586,1469
T0587,1438
T0588,1417
T0589,1394
T0590,1386
T0591,1405
T0592,1430
T0593,1435
T0594,1420
T0595,1422
T0596,1423
T0597,1398
T0598,1377
T0599,1348
T0600,1336
T0601,1359
T0602,1352
T0603,1316
T0604,1356
T0605,1405
T0606,1439
T0607,1485
T0608,1490
T0609,1531
T0610,1550
T0611,1574
T0612,1553
T0613,1542
T0614,1523
T0615,1539
T0616,1592
T0617,1645
T0618,1645
T0619,1623
T0620,1579
T0621,1532
T0622,1501
T0623,1471
T0624,1438
T0625,1454
T0626,1438
T0627,1426
T0628,1447
T0629,1510
T0630,1613
T0631,1670
T0632,1714
T0633,1682
T0634,1650
T0635,1624
T0636,1614
T0637,1585
T0638,1524
T0639,1518
T0640,1496
T0641,1498
T0642,1495
T0643,1505
T0644,1473
T0645,1456
T0646,1393
T0647,1344
T0648,1313
T0649,1304
T0650,1306
T0651,1315
T0652,1358
T0653,1429
T0654,1537
T0655,1598
T0656,1572
T0657,1550
T0658,1548
T0659,1556
T0660,1513
T0661,1435
T0662,1435
T0663,1372
T0664,1539
T0665,1508
T0666,1504
T0667,1526
T0668,1492
T0669,1456
T0670,1417
T0671,1426
T0672,1393
T0673,1355
T0674,1347
T0675,1393
T0676,1499
T0677,1584
T0678,1709
T0679,1786
T0680,1736
T0681,1655
T0682,1532
T0683,1476
T0684,1457
T0685,1517
T0686,1542
T0687,1511
T0688,1541
T0689,1563
T0690,1544
T0691,1585
T0692,1526
T0693,1494
T0694,1464
T0695,1447
T0696,1404
T0697,1404
T0698,1402
T0699,1395
T0700,1483
T0701,1588
T0702,1617
T0703,1590
T0704,1527
T0705,1483
T0706,1461
T0707,1376
T0708,1393
T0709,1413
T0710,1397
T0711,1403
T0712,1423
T0713,1421
T0714,1436
T0715,1449
T0716,1437
T0717,1427
T0718,1384
T0719,1357
T0720,1306
T0721,1261
T0722,1199
T0723,1193
T0724,1243
T0725,1352
T0726,1426
T0727,1453
T0728,1493
T0729,1483
T0730,1462
T0731,1423
T0732,1398
T0733,1393
T0734,1402
T0735,1450
T0736,1444
T0737,1446
T0738,1424
T0739,1410
T0740,1348
T0741,1292
T0742,1245
T0743,1189
T0744,1160
T0745,1162
T0746,1146
T0747,1148
T0748,1159
T0749,1184
T0750,1202
T0751,1212
T0752,1244
T0753,1274
T0754,1278
T0755,1292
T0756,1292
T0757,1264
T0758,1255
T0759,1277
T0760,1304
T0761,1304
T0762,1310
T0763,1310
T0764,1333
T0765,1298
T0766,1257
T0767,1263
T0768,1243
T0769,1250
T0770,1334
T0771,1369
T0772,1367
T0773,1372
T0774,1406
T0775,1463
T0776,1498
T0777,1481
T0778,1438
T0779,1408
T0780,1388
T0781,1418
T0782,1425
T0783,1469
T0784,1486
T0785,1505
T0786,1553
T0787,1614
T0788,1600
T0789,1553
T0790,1553
T0791,1536
T0792,1491
T0793,1474
T0794,1437
T0795,1452
T0796,1467
T0797,1555
T0798,1661
T0799,1720
T0800,1687
T0801,1629
T0802,1543
T0803,1458
T0804,1430
T0805,1448
T0806,1501
T0807,1527
T0808,1510
T0809,1501
T0810,1491
T0811,1478
T0812,1489
T0813,1487
T0814,1429
T0815,1382
T0816,1379
